,balls,bikes,blocks,books,coals,dolls,gloves,horses,trains,expected_weight
2036,2,0,2,3,0,2,6,0,0,19.666376736
2037,5,0,0,4,0,0,5,5,0,24.2560994896
2038,3,0,0,5,1,0,7,2,3,0.44495230424
2039,3,1,0,2,0,0,2,4,1,6.92253998782
2040,4,1,0,4,1,1,5,0,0,7.08198413397
2041,7,1,0,3,0,0,3,0,0,26.752665078
2042,1,0,0,2,0,0,5,3,1,34.6689825589
2043,5,0,1,5,2,2,4,2,1,0.0
2044,3,0,0,4,1,1,1,1,1,13.6840222436
2045,0,0,1,3,1,2,4,1,2,2.19585876073
2046,3,0,1,3,2,0,4,0,1,3.27216548029
2047,3,0,2,8,1,1,3,0,0,3.03736376781
2048,3,0,0,4,3,4,5,1,1,0.0471175294627
2049,3,0,1,8,1,1,3,1,1,1.8306851128
2050,7,0,0,4,1,4,9,0,0,1.91295754509
2051,4,0,2,2,0,4,3,1,1,0.0987053014633
2052,4,0,1,3,0,1,3,2,2,2.5917634221
2053,3,0,0,4,3,0,4,1,2,0.698277809191
2054,2,1,1,4,2,1,5,0,0,0.841698879252
2055,2,0,1,4,1,1,2,4,3,0.0
2056,5,1,0,3,1,0,5,0,2,1.51768410384
2057,7,1,0,7,0,1,4,2,0,3.41314442814
2058,2,1,1,7,0,0,1,0,2,3.03480206011
2059,13,0,0,1,1,0,4,1,1,5.27447500949
2060,4,0,0,4,1,3,7,2,0,3.54441293469
2061,2,1,0,2,1,1,2,0,0,12.89417256
2062,4,0,0,3,0,2,2,0,3,10.4960778649
2063,3,3,0,5,0,2,2,0,1,0.147992905865
2064,6,0,1,3,2,3,4,0,0,0.804754307669
2065,3,0,0,2,2,1,2,1,4,0.095304148996
2066,3,0,1,2,0,2,2,1,0,37.1451243626
2067,3,0,0,2,0,1,11,5,1,1.69234962569
2068,4,1,1,2,0,1,1,0,1,8.49927152271
2069,5,0,1,5,2,1,5,0,3,0.0
2070,3,2,0,1,0,1,3,3,1,0.630905977376
2071,0,0,1,3,0,0,1,5,1,13.3819937128
2072,3,0,0,3,1,1,3,1,1,14.125986249
2073,5,1,0,3,0,0,3,0,0,30.181522802
2074,6,2,0,5,1,1,3,0,0,0.887121906504
2075,2,0,0,6,0,3,4,1,2,5.33740310957
2076,3,1,2,3,0,2,6,1,0,0.126553149251
2077,1,0,0,3,0,2,4,2,1,32.1654868244
2078,5,1,0,3,2,1,6,0,2,0.0978732907591
2079,3,1,0,3,0,0,7,0,1,19.1321956281
2080,1,0,0,3,2,1,3,0,2,3.43027500917
2081,2,0,0,5,0,4,1,0,0,34.0987514249
2082,2,0,2,1,0,2,4,1,1,4.75038976764
2083,2,1,0,2,0,0,6,0,1,24.3576958138
2084,1,0,0,4,0,1,2,0,2,34.1955322662
2085,3,1,0,6,0,3,4,2,1,0.717309689851
2086,3,1,0,2,0,0,1,1,1,25.1411233983
2087,4,0,1,2,1,3,5,1,0,3.6494749755
2088,1,0,0,0,2,0,4,0,1,9.43900257962
2089,2,0,0,3,2,1,3,0,0,9.45383625917
2090,3,0,1,6,1,0,0,1,2,2.95752746123
2091,3,0,0,9,2,0,1,0,2,1.955994659
2092,6,0,0,1,0,0,1,2,3,12.5702962571
2093,4,1,0,3,2,2,4,0,0,1.62921293209
2094,1,1,0,1,0,0,8,1,1,19.6173500792
2095,3,1,0,2,0,1,9,1,0,15.831848046
2096,1,3,1,3,0,0,5,0,1,0.185149024564
2097,4,1,0,2,3,2,2,2,0,0.141590511393
2098,5,0,1,5,0,0,7,0,2,5.29935363183
2099,1,0,2,1,1,3,3,1,2,0.0935682840033
2100,7,1,0,6,5,1,5,0,3,0.0
2101,2,2,0,2,0,0,0,1,1,8.15625272584
2102,0,2,0,5,1,2,4,0,3,0.0
2103,4,0,0,3,0,2,9,2,1,9.30026744976
2104,1,1,0,6,0,2,3,0,0,22.3181352994
2105,8,0,1,1,2,0,3,1,0,3.63488083691
2106,2,0,0,5,3,1,5,2,1,0.210695045345
2107,0,1,0,3,0,2,1,0,3,4.26362447973
2108,3,1,2,2,0,0,4,3,0,0.931673538762
2109,2,0,0,4,0,1,4,1,2,24.8991788694
2110,3,0,1,5,2,0,1,0,0,6.37355174865
2111,7,1,0,4,1,0,8,0,0,4.43979561142
2112,2,2,0,1,1,0,2,2,0,2.69386716771
2113,3,1,0,5,0,1,2,3,0,9.4214516214
2114,6,2,0,4,0,0,4,0,1,2.24846041976
2115,5,1,0,4,3,0,6,1,0,0.177413693153
2116,1,0,0,1,0,5,2,1,1,27.4960202953
2117,5,1,0,4,3,2,3,2,2,0.0
2118,12,0,0,3,1,1,10,0,1,0.693497675772
2119,2,0,0,5,0,0,6,2,1,33.2695360109
2120,6,0,0,3,0,2,4,1,1,26.9092594687
2121,3,0,0,1,0,2,6,5,0,18.642374351
2122,3,1,0,3,1,0,1,0,3,1.83353920331
2123,2,1,0,7,0,0,3,1,2,3.90809276408
2124,3,0,1,4,2,1,4,0,1,2.30576608117
2125,4,1,1,1,2,0,3,0,1,1.14000004107
2126,2,1,1,6,0,1,2,0,0,14.6242230947
2127,3,0,1,4,5,3,5,2,0,0.0
2128,3,0,0,4,0,3,1,2,2,6.04438041174
2129,3,0,0,4,1,0,4,0,3,5.39454654139
2130,1,0,0,2,0,3,3,1,2,21.8244015765
2131,7,1,0,1,1,1,4,0,1,2.51093027645
2132,3,1,0,5,0,1,5,3,0,5.52711478341
2133,5,2,1,4,1,0,5,0,1,0.0904183470339
2134,1,1,1,2,0,1,6,1,1,4.52069196194
2135,7,0,0,3,1,0,1,0,3,4.8399987325
2136,5,0,0,2,1,0,8,0,2,7.96925689913
2137,1,2,0,3,1,0,0,2,1,0.818554787475
2138,2,1,0,2,1,0,5,3,1,1.82043969537
2139,3,0,0,4,1,1,4,2,2,3.62304677389
2140,1,2,1,3,0,1,3,0,0,5.31377031383
2141,2,1,0,3,1,0,0,0,2,5.70504063505
2142,3,1,0,4,1,1,3,0,0,8.38397792826
2143,1,0,0,2,2,0,3,2,0,9.36263389181
2144,7,0,0,2,1,1,4,0,1,12.756059536
2145,0,1,1,5,0,0,3,4,1,1.11830834224
2146,1,2,1,3,1,0,1,0,0,2.04696315675
2147,0,0,0,2,1,1,2,0,3,9.89363546185
2148,2,1,0,3,2,0,4,3,1,0.407918119262
2149,3,1,0,2,3,1,4,3,0,0.141218491492
2150,2,0,1,3,0,1,3,2,2,5.08276871852
2151,5,0,2,3,1,0,6,0,0,6.41057222713
2152,1,0,0,4,2,1,5,1,3,0.831038820267
2153,3,2,0,4,1,0,4,0,1,0.936717131007
2154,1,0,0,2,2,0,4,1,3,2.02916370038
2155,1,0,1,2,2,0,0,0,1,6.52728108483
2156,0,0,0,1,0,1,5,1,3,24.0961732155
2157,4,1,1,7,1,0,3,1,1,0.266950149662
2158,2,1,0,3,1,3,2,0,0,5.89741333416
2159,2,0,0,5,3,1,2,1,3,0.178919426481
2160,0,0,1,3,0,1,3,3,2,4.53549662412
2161,3,0,0,4,1,2,3,0,2,6.28738304322
2162,6,0,1,2,0,1,1,0,1,33.7571955194
2163,3,0,1,2,2,0,4,3,1,0.598455848837
2164,8,0,0,3,0,0,2,2,1,33.2228977709
2165,4,0,2,1,1,5,2,0,0,0.185992503439
2166,3,1,1,1,0,3,2,0,0,12.2204268799
2167,6,1,0,4,1,1,4,0,1,1.20135856636
2168,7,0,1,2,0,0,10,1,0,26.1831772499
2169,2,0,0,2,0,3,4,2,1,23.98657607
2170,2,0,1,8,2,0,2,3,0,1.36745303644
2171,4,1,0,7,0,1,4,0,1,7.01079074754
2172,2,0,0,2,0,3,4,0,3,9.36840085855
2173,1,0,1,3,0,1,3,1,1,32.9504889171
2174,2,0,0,3,0,0,1,0,2,30.7357289441
2175,4,0,1,4,0,0,3,0,3,5.59332598417
2176,3,0,0,5,0,0,1,3,2,17.2459160218
2177,3,0,2,3,0,3,0,1,1,1.07336332508
2178,0,0,0,2,1,0,9,0,3,7.99625588467
2179,1,1,0,5,1,1,5,1,2,0.598274293605
2180,4,0,0,6,1,0,3,3,2,1.28711090276
2181,6,1,0,5,1,0,2,0,1,3.84466090325
2182,3,0,0,1,0,1,0,3,3,9.79582385248
2183,4,1,0,5,1,0,4,2,2,0.489979897035
2184,8,0,0,4,0,0,7,2,1,13.512575076
2185,4,1,1,4,0,1,6,1,0,4.41967410481
2186,2,0,2,2,3,0,5,1,0,0.232173088182
2187,2,2,0,2,0,0,3,1,3,0.538981558511
2188,1,1,0,3,2,0,3,0,0,5.64167653485
2189,6,0,0,0,2,1,2,0,2,2.90318247595
2190,1,0,0,4,2,0,5,1,1,5.25257675772
2191,2,2,1,5,0,1,4,2,0,0.128418893452
2192,2,0,0,1,1,0,4,3,2,6.87585642042
2193,4,0,0,4,0,1,6,3,1,14.0561932139
2194,4,1,0,1,1,0,1,1,0,12.7144770969
2195,1,1,0,4,0,1,5,0,2,8.66142113274
2196,1,0,0,1,2,2,4,0,3,0.994815632286
2197,1,0,1,5,1,1,1,0,3,1.85948375709
2198,1,0,1,7,2,2,6,3,1,0.0
2199,1,0,1,5,3,2,3,1,1,0.181698405711
2200,4,0,1,12,1,0,3,1,1,0.357174392336
2201,2,3,0,7,1,0,1,0,2,0.0893509865279
2202,3,0,0,5,1,3,4,1,2,1.21865709948
2203,8,2,0,8,2,1,2,0,0,0.0451397717554
2204,3,1,0,3,1,1,4,2,0,5.49377251606
2205,9,0,0,3,1,2,2,0,1,6.54547293255
2206,5,0,0,1,3,0,4,2,1,1.05054810922
2207,1,1,1,7,1,0,2,1,1,0.993251736594
2208,2,0,0,6,1,1,4,1,3,1.0484582898
2209,2,0,0,2,4,2,5,4,1,0.0481988697631
2210,3,1,0,6,0,1,5,1,2,1.30428334071
2211,3,0,2,6,4,0,2,1,0,0.0390791036212
2212,2,0,1,3,0,3,3,1,1,10.6862101229
2213,7,0,0,7,1,1,5,3,0,1.33872572766
2214,0,0,1,4,3,1,3,2,2,0.0990824890371
2215,1,2,0,2,1,0,1,3,0,2.61659430049
2216,2,0,0,3,1,1,2,3,2,4.08134798215
2217,3,0,0,1,1,0,5,3,2,4.69561063506
2218,3,0,1,0,0,2,4,2,1,14.8547257903
2219,5,0,1,2,1,3,2,2,0,2.34399503531
2220,0,1,1,4,0,0,1,0,1,18.7700908697
2221,4,1,0,1,0,1,4,1,1,13.6244615915
2222,3,1,1,4,0,0,6,0,0,15.6995743613
2223,2,1,0,5,0,0,7,1,1,9.86574377369
2224,2,1,1,6,0,1,4,1,0,6.38187776389
2225,2,1,0,4,0,3,7,0,1,4.39855451754
2226,5,1,0,5,0,0,4,0,0,25.8735720682
2227,0,0,1,1,0,1,3,0,2,31.8481211952
2228,6,2,0,5,1,0,3,1,1,0.28391185961
2229,4,1,1,1,0,1,4,0,0,18.2109157181
2230,1,0,0,1,3,1,2,2,2,0.778021847906
2231,3,1,0,5,3,4,6,1,0,0.0
2232,2,0,2,5,0,2,3,0,1,4.77975080646
2233,6,0,1,4,1,3,3,1,0,1.94553177857
2234,6,0,1,6,0,3,4,0,0,10.0336747124
2235,4,0,0,3,1,1,1,0,4,1.56359307281
2236,3,0,0,4,0,2,5,2,2,5.61930812448
2237,3,0,0,1,2,1,6,1,1,4.09091478198
2238,2,0,0,5,2,2,5,0,2,0.836371350067
2239,5,0,0,4,2,0,3,0,1,6.28975674654
2240,3,0,0,5,2,0,3,0,4,0.406115951496
2241,3,1,0,2,0,2,2,2,3,0.274539555046
2242,4,1,0,2,1,3,4,0,2,0.357903539238
2243,3,1,0,5,1,0,2,0,0,11.2008208932
2244,2,0,0,2,1,3,4,1,0,14.6664319045
2245,2,0,0,4,0,0,3,2,4,3.97514617748
2246,1,1,0,6,3,1,4,0,0,0.460953675365
2247,3,0,0,6,0,2,2,1,2,12.4520656472
2248,4,1,0,5,1,1,3,0,2,0.804461165557
2249,2,1,0,4,0,1,8,5,0,1.30079172893
2250,4,0,0,3,0,2,2,1,2,18.7585488213
2251,3,0,0,4,0,0,3,0,4,9.28156352478
2252,1,0,1,4,0,3,6,3,0,4.48870106808
2253,6,0,0,4,1,0,4,0,2,8.61988591276
2254,4,1,0,0,0,4,0,3,0,5.75687662524
2255,1,2,0,0,0,1,6,2,1,1.90936716026
2256,5,0,0,2,1,0,6,0,3,3.89414202024
2257,0,0,0,4,2,1,6,1,3,0.589443263179
2258,2,0,0,3,3,2,5,2,2,0.0867729081096
2259,5,1,0,5,1,0,7,0,1,2.56148424153
2260,4,0,0,2,1,0,0,0,2,16.8911733022
2261,2,0,0,2,0,1,3,1,3,17.3169736298
2262,2,0,0,7,1,3,5,0,3,0.374995913895
2263,3,0,0,2,0,2,2,2,2,17.3626895294
2264,1,0,0,4,0,2,0,4,4,0.138632468656
2265,3,1,0,3,1,2,5,0,1,2.22932031784
2266,1,0,0,5,1,0,0,4,3,1.25788971125
2267,2,1,0,3,0,0,2,0,0,29.9372403535
2268,4,0,0,3,1,1,3,1,3,2.29593423973
2269,4,1,0,8,2,0,2,1,1,0.32494193574
2270,2,1,1,0,1,0,4,0,1,4.24737043885
2271,3,1,0,2,0,1,8,2,1,4.21620943634
2272,1,1,1,3,2,0,8,2,2,0.0
2273,10,0,1,5,1,0,1,0,1,2.95768305182
2274,0,1,1,3,2,0,0,1,5,0.0
2275,4,0,0,3,2,3,5,0,1,1.77077283195
2276,3,2,0,5,1,0,4,1,3,0.0
2277,2,0,1,1,0,4,3,1,2,1.53330088009
2278,5,0,1,3,1,2,4,0,1,3.21986041794
2279,3,1,0,1,0,3,3,0,1,11.2703139026
2280,7,0,0,4,0,0,7,2,1,18.6211521898
2281,3,1,0,2,1,0,2,1,0,13.1949589733
2282,3,0,0,4,0,2,2,1,2,19.2635269916
2283,3,0,1,3,2,1,2,2,1,0.950820902517
2284,5,1,1,3,0,1,0,0,0,17.4340244147
2285,3,0,0,5,0,3,8,1,1,9.48479753559
2286,4,0,0,5,2,0,4,1,2,1.53490801187
2287,6,1,0,2,0,1,1,2,1,6.47700362787
2288,1,0,1,7,0,1,3,1,1,17.6939237815
2289,5,1,0,2,0,1,5,3,1,2.30891346254
2290,3,0,0,1,0,0,4,0,3,29.382123838
2291,2,2,0,7,0,2,3,0,0,3.09327270975
2292,5,0,0,4,2,1,7,3,0,1.36089448018
2293,4,0,0,3,1,4,7,0,1,2.38050878284
2294,2,0,0,7,0,2,6,0,1,27.8378876623
2295,5,0,1,5,1,1,10,0,1,0.855552057043
2296,2,0,1,7,2,0,3,3,0,1.14188189631
2297,6,1,2,4,0,0,6,0,0,1.27470736434
2298,4,0,0,2,2,1,3,1,2,1.86595532288
2299,5,1,0,4,1,2,3,1,0,2.59141322343
2300,1,1,0,5,1,2,4,2,2,0.131493916524
2301,4,0,1,7,1,4,5,0,1,0.0984326669944
2302,2,1,1,3,1,2,6,0,0,2.20996068139
2303,4,0,0,6,1,0,4,2,3,0.727821615456
2304,9,1,0,8,0,0,0,0,0,15.0307507398
2305,2,0,1,7,4,4,1,1,0,0.0
2306,2,1,0,2,1,0,3,4,1,1.69647225021
2307,8,0,1,2,0,1,5,0,2,2.69676235761
2308,2,1,0,2,1,0,1,1,1,9.51445321845
2309,6,0,0,3,0,1,5,3,1,11.3891405987
2310,5,2,0,1,1,0,3,0,0,3.5080221415
2311,3,1,1,2,0,0,4,1,0,18.3327968151
2312,2,0,1,3,1,2,5,3,0,2.48510294393
2313,2,1,0,4,1,0,4,2,1,2.86745507323
2314,4,0,1,5,1,2,3,2,1,0.330385780944
2315,1,0,2,1,1,1,6,0,0,10.7180101352
2316,4,1,0,5,1,2,4,2,0,1.2069778745
2317,3,0,0,1,1,2,3,2,2,3.9282409971
2318,0,1,0,3,2,4,6,0,1,0.310705379365
2319,2,1,1,2,3,1,0,1,0,0.596002765926
2320,1,1,1,3,0,1,4,0,2,2.93912611809
2321,3,1,0,4,0,1,3,0,1,16.5404685423
2322,5,0,2,2,1,1,5,0,1,1.11185761147
2323,0,0,3,5,1,1,5,1,0,0.721916989932
2324,6,0,0,3,3,1,3,1,1,0.843906901328
2325,3,1,1,4,0,1,4,1,1,2.37003031959
2326,5,1,0,4,0,0,5,1,1,10.3991115665
2327,3,0,0,5,3,1,5,1,1,0.556912655292
2328,4,1,0,2,1,0,3,0,2,3.03513675072
2329,1,0,0,3,2,2,1,0,0,8.67772346522
2330,3,0,0,5,1,1,4,0,2,6.88080247876
2331,1,0,1,9,1,1,1,1,2,0.705857949283
2332,3,1,0,9,2,0,3,0,1,0.495174761835
2333,4,0,0,2,1,2,5,2,1,5.44387571273
2334,4,0,0,3,0,0,5,0,2,32.9736735988
2335,3,0,0,4,1,4,4,0,2,1.15275542927
2336,5,1,0,4,1,0,7,0,1,3.06470522211
2337,4,0,1,4,0,0,3,0,2,18.4839683659
2338,4,0,0,1,1,1,1,1,1,16.1161841525
2339,4,0,0,4,2,0,8,2,1,1.51650341141
2340,3,1,0,4,1,0,1,0,0,13.6195809932
2341,1,0,0,3,0,1,4,5,1,16.2732401791
2342,1,0,1,5,0,3,1,1,1,13.8064134731
2343,4,1,0,0,0,0,3,2,2,7.3033602651
2344,5,0,1,4,1,1,5,2,0,3.77576258204
2345,3,0,2,5,0,1,8,2,1,0.0982542079752
2346,3,1,0,5,1,0,5,1,3,0.0977131580978
2347,5,1,0,4,0,1,4,0,1,10.8894900811
2348,5,0,0,2,1,4,6,1,0,5.8659622501
2349,2,1,1,3,0,0,2,0,3,1.54824056883
2350,1,0,0,3,1,4,3,0,1,10.3023393453
2351,9,0,0,3,0,1,0,0,1,35.8772618646
2352,0,1,0,3,0,0,4,0,2,18.0231866538
2353,5,0,1,7,0,0,1,1,1,18.2135004236
2354,1,0,1,1,1,2,3,0,2,5.86060215377
2355,2,1,1,6,1,0,4,0,1,1.41290402623
2356,6,0,0,3,0,4,7,2,0,6.88681546518
2357,4,0,0,5,0,6,4,0,0,15.1687002834
2358,4,0,1,4,2,0,0,1,2,0.751960125093
2359,4,0,0,9,1,0,4,1,2,2.32991483099
2360,1,2,0,2,0,1,11,1,2,0.138388407448
2361,3,0,0,3,0,1,4,1,3,11.2000212783
2362,5,1,2,4,0,0,3,0,0,3.83331038937
2363,4,1,0,5,0,0,1,1,2,6.08647077722
2364,3,1,0,2,1,1,5,0,2,2.26313265662
2365,5,0,0,4,1,0,3,4,1,4.2802099502
2366,5,1,0,3,0,0,11,0,0,18.3147607797
2367,5,0,0,1,0,1,7,0,2,27.0491025165
2368,2,2,0,1,1,1,0,0,0,5.58538193922
2369,3,1,1,2,1,3,1,1,0,1.11996672277
2370,1,1,0,3,0,0,1,2,0,29.601720639
2371,4,0,0,2,0,0,7,4,2,3.67576443349
2372,6,1,0,3,0,4,5,0,0,3.85990899164
2373,7,0,1,2,2,0,3,1,1,1.09597770643
2374,3,1,2,2,0,1,2,0,0,7.6569918837
2375,0,0,1,5,1,0,5,1,2,3.44774596304
2376,3,0,1,6,0,2,6,1,0,16.0963871398
2377,4,0,1,6,0,2,5,0,2,1.67256957367
2378,4,2,0,0,0,0,4,0,0,16.2036364511
2379,7,0,1,3,0,2,4,1,0,17.1947552928
2380,4,0,0,6,3,0,2,1,1,0.998529721192
2381,4,0,1,5,3,3,3,1,0,0.0
2382,4,2,0,6,0,1,3,1,0,2.1074640915
2383,0,2,0,2,0,0,3,1,0,16.3933204074
2384,4,1,0,1,0,4,9,3,1,0.0485912215296
2385,2,0,0,4,1,1,2,2,2,5.37215272952
2386,1,0,0,3,3,0,4,0,4,0.312204666222
2387,5,0,1,2,0,1,5,1,0,36.7354387557
2388,5,1,1,4,0,3,5,0,0,1.8502339811
2389,3,1,1,5,0,0,2,2,1,2.30001918077
2390,3,0,0,3,1,0,1,2,2,9.08185839545
2391,2,0,0,2,3,1,3,1,2,0.437050638769
2392,4,0,0,3,2,0,2,1,3,0.774969884848
2393,4,0,1,6,1,1,5,0,1,3.36107915928
2394,5,1,2,1,0,0,0,0,1,4.60231029863
2395,6,1,0,6,0,1,2,0,1,7.67773119278
2396,1,0,1,3,1,3,7,2,0,2.52824339737
2397,4,0,1,4,2,1,4,0,1,1.4218406252
2398,2,1,0,3,0,1,3,0,3,3.48398542258
2399,1,0,1,4,1,0,7,0,2,4.42402292891
2400,2,1,0,2,1,2,5,0,0,8.29663238836
2401,2,0,1,4,4,3,4,1,0,0.0483821188782
2402,2,1,1,4,2,1,2,0,1,0.473381041451
2403,2,0,0,2,0,2,7,1,1,33.4054824183
2404,1,0,2,3,1,1,6,0,1,2.85551955607
2405,7,0,0,2,2,0,8,2,3,0.0
2406,2,1,0,2,1,0,2,0,1,10.3574800626
2407,4,0,1,5,2,0,5,0,1,2.2840031252
2408,2,1,0,2,1,0,2,0,4,0.618182792662
2409,4,2,0,4,0,1,5,1,1,0.51146076833
2410,6,0,0,3,1,2,3,3,2,0.130657246105
2411,6,1,0,6,2,1,8,2,0,0.0491927719393
2412,0,1,0,5,0,2,5,3,1,2.12661447612
2413,1,1,2,2,0,2,2,1,0,3.19203512967
2414,3,0,0,3,1,3,4,4,1,0.843649950745
2415,5,0,0,8,2,0,2,0,3,0.274889682356
2416,0,0,2,6,1,0,1,3,1,0.47794710489
2417,5,0,1,5,0,2,4,1,0,17.7847154745
2418,1,0,0,1,2,2,3,1,3,1.01836707017
2419,3,0,0,4,1,2,4,0,2,5.77953587003
2420,5,2,0,1,2,0,5,0,1,0.222193082934
2421,3,2,0,1,1,0,6,0,2,0.452229105211
2422,9,0,1,2,1,0,4,3,0,1.68988052709
2423,2,2,0,3,0,2,6,1,2,0.178577691491
2424,3,1,0,3,1,3,5,1,0,1.75843301589
2425,1,0,0,4,1,0,1,3,2,7.4567701508
2426,3,0,0,5,1,0,1,0,2,14.291131805
2427,5,0,0,4,3,0,7,2,2,0.0
2428,2,1,0,7,0,0,7,1,1,6.09047207614
2429,5,0,0,5,0,1,8,1,2,5.51864362449
2430,7,0,1,3,0,0,2,1,1,22.016814015
2431,6,0,0,4,0,1,9,1,1,16.6346010381
2432,2,3,0,5,0,0,2,0,0,2.54226478897
2433,2,1,0,3,0,5,4,0,0,9.3162869127
2434,1,1,0,4,0,1,6,0,0,27.7215523019
2435,2,2,0,3,1,0,3,0,1,2.34596948345
2436,2,0,0,6,0,0,8,1,3,5.59335420751
2437,3,0,1,6,2,3,4,1,0,0.227602103658
2438,7,2,1,1,0,1,0,1,1,0.320723813582
2439,4,0,0,5,1,3,5,1,1,2.15294148508
2440,5,1,2,3,0,0,2,1,0,3.10264216354
2441,1,2,0,1,0,0,2,0,0,22.0406081409
2442,0,1,0,7,1,1,5,1,1,2.16534777208
2443,2,0,0,7,0,0,7,0,3,9.62844760795
2444,3,0,2,1,1,0,2,1,1,5.29753833657
2445,2,1,1,2,2,0,2,2,2,0.0481104540354
2446,1,1,2,3,2,0,4,2,0,0.189661388563
2447,7,0,0,7,1,2,2,3,1,0.194635465541
2448,4,0,0,4,1,0,3,0,3,5.5919886849
2449,1,0,0,2,0,0,3,1,4,13.0073829289
2450,3,2,0,3,1,0,2,0,2,0.451907685753
2451,6,1,1,4,1,1,3,1,1,0.0
2452,4,0,1,2,2,1,5,1,0,3.2479846144
2453,2,1,0,8,2,1,10,1,0,0.192690285994
2454,1,1,0,2,1,3,1,1,2,1.12813370625
2455,3,0,3,8,0,1,6,1,0,0.0
2456,4,0,0,1,1,0,7,2,2,4.79827907978
2457,1,1,0,1,0,0,3,2,1,22.1462971704
2458,1,0,1,1,0,0,6,1,3,7.59537028083
2459,2,0,0,2,0,1,2,0,2,33.6716938853
2460,1,0,0,6,0,1,5,0,2,26.9067269043
2461,3,1,0,1,0,0,4,0,2,16.7371279204
2462,10,0,0,2,1,2,2,1,1,3.15490571053
2463,2,1,1,4,0,1,7,0,0,10.6632495971
2464,1,0,0,4,2,1,6,2,1,2.72563454769
2465,1,1,1,9,1,1,4,3,0,0.0439264257951
2466,2,0,1,4,1,0,3,3,0,10.7245479443
2467,5,0,0,4,2,3,2,3,0,1.00883643443
2468,2,0,0,2,0,2,7,3,1,14.7739817625
2469,2,1,1,1,0,3,2,0,3,0.0441220532954
2470,3,0,0,2,1,2,8,3,3,0.0866760498028
2471,1,1,0,3,1,2,1,2,0,5.54423132319
2472,4,0,0,2,2,4,1,1,1,1.30405745073
2473,6,0,2,1,0,0,7,1,0,17.626751328
2474,4,0,0,9,2,2,4,2,1,0.0491919120361
2475,1,0,1,3,0,0,2,0,3,18.8763780855
2476,2,0,0,5,0,1,3,0,2,30.4795613982
2477,2,0,1,5,2,3,4,1,0,0.730332383646
2478,3,1,0,7,1,0,3,1,1,2.37070917834
2479,1,0,1,6,1,2,9,1,0,2.85273418204
2480,6,0,2,4,1,2,6,0,0,0.191680768315
2481,3,0,0,4,1,1,5,1,2,5.78721972197
2482,1,1,0,5,2,0,2,0,0,4.68347926207
2483,5,0,0,2,0,1,6,2,1,27.4039915633
2484,5,0,0,2,1,0,2,0,2,13.7156713301
2485,5,2,0,4,0,1,8,0,0,2.15575852454
2486,1,0,0,6,2,0,2,0,0,10.6086591976
2487,0,0,2,1,0,1,4,2,1,10.7072778448
2488,0,1,0,1,3,1,3,0,1,0.667612072943
2489,4,0,0,0,0,1,3,0,4,10.3951310006
2490,1,0,0,2,1,3,6,2,1,6.22947594715
2491,3,0,1,5,3,1,4,1,1,0.139422341085
2492,4,0,0,5,1,3,3,0,1,7.66921177528
2493,3,1,1,4,1,0,2,1,1,1.08884556727
2494,2,0,0,2,0,2,6,2,1,28.5759808242
2495,7,1,0,1,1,1,5,0,0,6.2358354092
2496,1,0,0,6,1,1,3,1,4,0.377156567221
2497,0,1,0,2,2,0,2,2,1,2.00060383717
2498,4,0,0,4,2,0,5,0,3,0.882403578643
2499,1,0,0,3,3,0,6,4,2,0.145281786523
2500,1,0,1,2,1,0,6,2,2,2.16142296777
2501,2,1,1,7,2,0,7,2,0,0.141897944967
2502,4,0,1,3,2,1,3,0,1,1.63727290082
2503,3,0,2,4,1,2,3,0,1,0.573037115354
2504,6,0,0,6,1,2,3,0,1,5.96544135499
2505,3,0,1,2,4,0,3,0,1,0.438716994554
2506,5,1,0,7,0,0,2,0,1,12.8187391549
2507,3,1,0,4,2,0,2,0,3,0.272863716562
2508,2,1,0,0,0,2,0,0,1,27.174837584
2509,6,1,0,3,0,1,5,0,1,8.2430073635
2510,0,0,0,5,3,0,3,3,2,0.273637189294
2511,1,1,0,4,1,1,7,1,0,5.72185370401
2512,3,0,0,5,2,0,7,1,3,0.273196893154
2513,3,0,1,3,0,1,3,1,1,25.8172810774
2514,4,1,0,3,4,1,2,1,1,0.0416083563704
2515,1,1,0,7,0,1,3,4,0,5.73797731591
2516,3,0,1,7,0,0,3,2,2,2.00442951381
2517,3,0,1,2,1,1,6,4,0,2.13276667184
2518,2,1,1,1,0,0,4,0,0,27.3583384524
2519,5,1,0,8,1,1,4,1,1,0.283198874935
2520,1,0,1,4,1,3,5,3,0,0.780756453207
2521,3,1,0,4,3,1,6,4,2,0.0
2522,2,0,0,5,1,2,3,0,3,2.53020663154
2523,5,0,0,0,0,1,4,0,2,34.2350459057
2524,5,0,0,4,0,0,3,4,1,17.8488652248
2525,1,0,1,8,2,0,5,2,0,1.79283505072
2526,3,1,0,3,0,0,2,0,2,14.9966182038
2527,2,1,0,3,1,0,3,1,1,5.33510642821
2528,2,0,0,1,0,1,2,5,0,37.0850876786
2529,7,0,0,8,1,3,3,1,0,2.34734289121
2530,6,0,0,3,2,3,2,0,0,4.58699766383
2531,5,1,1,1,0,1,3,0,1,7.53402535368
2532,3,0,0,2,3,0,5,1,2,0.91870880394
2533,4,0,0,3,0,1,7,0,2,23.3457454207
2534,2,0,0,6,0,1,4,2,1,28.0504703211
2535,6,1,0,9,0,2,2,1,1,0.654537348102
